,enrollee_id,city_development_index,experience,company_size,last_new_job,training_hours,target
14857,11633,0.897,15,2,1,68,0.0
14858,12594,0.926,6,0,5,78,0.0
14859,33045,0.897,7,2,2,48,0.0
14860,5079,0.91,21,7,3,86,0.0
14862,9124,0.92,13,2,2,26,0.0
14863,9389,0.92,8,7,5,51,0.0
14864,31982,0.92,6,2,1,30,0.0
14865,22429,0.624,7,4,2,55,1.0
14866,23095,0.7879999999999999,14,0,1,122,0.0
14867,19732,0.682,21,3,5,47,0.0
14868,33185,0.897,10,5,2,92,0.0
14869,10299,0.836,6,5,1,21,0.0
14870,30091,0.926,21,3,5,29,0.0
14871,27208,0.92,21,4,5,31,0.0
14872,6064,0.926,9,2,5,65,0.0
14873,32477,0.92,14,5,1,11,0.0
14874,13504,0.836,19,4,5,166,0.0
14875,5174,0.92,7,4,1,15,0.0
14876,32302,0.794,3,2,1,30,1.0
14877,14662,0.698,16,2,4,102,0.0
14878,8402,0.92,10,1,4,28,0.0
14882,24289,0.624,5,7,2,12,1.0
14884,12364,0.939,12,2,1,7,0.0
14887,21765,0.926,10,2,1,58,0.0
14889,17521,0.92,11,7,5,12,0.0
14890,12681,0.91,1,1,1,86,0.0
14891,19064,0.754,3,2,1,23,0.0
14892,20276,0.92,10,7,5,308,0.0
14894,32746,0.939,5,5,1,54,0.0
14896,14481,0.939,4,5,4,103,0.0
14897,12634,0.527,14,0,2,114,1.0
14898,6302,0.915,4,1,1,322,0.0
14899,23341,0.579,4,5,1,67,0.0
14901,4621,0.527,9,1,1,58,1.0
14902,7780,0.939,9,2,1,51,0.0
14904,32015,0.92,21,7,5,77,0.0
14906,12419,0.91,4,0,1,6,0.0
14908,10,0.926,15,0,1,53,1.0
14909,12478,0.913,21,2,3,16,0.0
14910,17656,0.926,21,3,1,21,0.0
14912,9471,0.893,21,1,0,95,0.0
14914,28436,0.92,17,2,2,14,0.0
14915,30112,0.624,7,2,3,8,0.0
14916,22404,0.804,6,2,1,6,0.0
14917,16562,0.91,8,1,1,37,0.0
14919,16413,0.624,8,7,5,76,1.0
14920,5213,0.926,2,5,1,39,1.0
14921,20166,0.92,7,2,5,54,0.0
14924,25287,0.897,14,1,1,102,0.0
14925,31636,0.92,21,7,5,24,0.0
14926,24521,0.624,10,7,2,108,0.0
14927,14875,0.895,21,2,1,14,0.0
14928,21341,0.624,2,1,1,23,0.0
14929,17366,0.91,7,7,1,43,0.0
14930,26706,0.926,8,6,2,121,0.0
14931,29270,0.91,4,5,1,22,0.0
14932,3428,0.92,8,3,1,51,0.0
14933,22547,0.624,4,7,1,73,0.0
14936,28467,0.754,10,3,1,80,0.0
14937,948,0.91,14,5,4,272,0.0
14938,7124,0.884,21,2,2,86,0.0
14939,29084,0.92,21,1,3,99,0.0
14941,32077,0.804,12,6,2,67,0.0
14942,3303,0.92,2,0,2,35,0.0
14944,6333,0.926,21,2,0,66,0.0
14946,23229,0.762,3,3,3,66,0.0
14947,20731,0.754,1,2,1,46,0.0
14948,7461,0.878,5,2,1,22,0.0
14949,29180,0.899,17,5,2,130,0.0
14951,29083,0.6890000000000001,6,0,1,106,0.0
14952,20963,0.624,5,7,2,65,1.0
14953,4528,0.698,16,5,2,16,0.0
14954,27172,0.91,15,1,4,47,0.0
14955,4685,0.754,15,1,1,66,1.0
14957,5135,0.698,21,4,5,156,0.0
14958,7229,0.92,9,1,2,11,0.0
14960,3089,0.624,10,5,1,32,1.0
14961,29704,0.493,10,3,1,108,1.0
14963,11601,0.893,5,3,4,32,1.0
14964,4432,0.92,0,7,2,23,0.0
14965,32116,0.91,13,1,2,102,0.0
14966,13004,0.762,5,7,1,28,1.0
14967,9130,0.698,2,2,1,36,0.0
14968,25021,0.926,10,1,1,16,0.0
14969,24177,0.884,4,2,1,5,0.0
14970,13991,0.913,16,4,5,13,0.0
14973,6080,0.92,21,5,5,192,0.0
14974,24102,0.926,21,7,3,2,0.0
14975,14268,0.682,5,3,0,47,0.0
14978,28925,0.92,19,5,5,70,0.0
14979,20155,0.698,3,1,1,12,0.0
14981,30244,0.91,19,5,2,26,0.0
14982,8056,0.843,17,2,1,90,0.0
14983,32224,0.92,21,1,4,48,0.0
14984,15487,0.939,21,5,1,89,0.0
14985,767,0.92,3,2,2,218,0.0
14986,22996,0.92,21,5,2,35,0.0
14987,28719,0.939,21,4,5,24,0.0
14988,15234,0.897,9,7,1,13,0.0
14989,16901,0.92,9,7,2,14,0.0
14990,12841,0.91,5,5,1,114,0.0
14991,21957,0.647,2,2,1,7,0.0
14993,22205,0.92,7,1,2,160,0.0
14994,9623,0.92,21,7,5,79,0.0
14995,1305,0.92,9,0,1,37,0.0
14996,10310,0.92,15,5,3,39,0.0
14997,10689,0.624,5,3,2,85,1.0
14998,605,0.91,11,6,5,4,0.0
14999,14587,0.91,21,2,1,14,0.0
15000,6178,0.92,2,2,1,51,0.0
15002,27751,0.92,9,2,1,9,0.0
15004,1600,0.698,10,0,1,14,0.0
15006,7201,0.92,4,5,1,102,0.0
15008,12216,0.91,21,2,1,61,1.0
15012,5854,0.884,21,5,5,322,0.0
15014,2470,0.865,9,2,2,152,1.0
15017,25119,0.91,21,2,1,40,1.0
15018,32809,0.624,10,0,1,76,1.0
15019,17929,0.895,15,4,1,41,0.0
15020,29615,0.624,6,1,1,4,1.0
15023,17445,0.91,6,7,5,78,0.0
15024,2741,0.8270000000000001,10,2,3,36,0.0
15026,27980,0.92,7,7,1,11,0.0
15027,8935,0.738,17,6,3,2,0.0
15028,26986,0.6890000000000001,2,1,2,172,0.0
15029,12089,0.624,4,1,1,196,1.0
15032,32711,0.762,13,7,5,11,1.0
15034,8164,0.624,5,7,3,131,1.0
15036,27266,0.92,21,5,2,34,0.0
15037,22357,0.92,17,2,1,32,1.0
15038,17809,0.878,8,2,1,129,0.0
15041,25375,0.897,21,5,5,102,0.0
15044,19396,0.926,19,3,2,116,0.0
15047,16699,0.92,9,7,1,72,0.0
15049,28215,0.897,5,2,2,46,0.0
15053,27019,0.91,21,2,1,14,0.0
15054,790,0.92,21,7,3,71,0.0
15055,24919,0.624,2,2,1,99,0.0
15056,18333,0.939,7,5,5,7,0.0
15057,19642,0.624,3,3,1,114,0.0
15061,11743,0.624,3,7,0,96,1.0
15062,13205,0.939,10,4,1,94,0.0
15063,22047,0.92,15,6,2,64,0.0
15065,11026,0.92,3,7,1,134,0.0
15067,18553,0.887,4,2,1,11,0.0
15070,16550,0.926,20,7,5,64,0.0
15071,23032,0.762,6,7,1,45,0.0
15072,12688,0.926,10,2,3,150,0.0
15073,27368,0.865,21,2,5,113,0.0
15074,12807,0.92,6,5,1,11,0.0
15075,15060,0.693,7,0,3,4,0.0
15076,31148,0.92,15,7,1,86,0.0
15078,16978,0.91,11,5,2,74,0.0
15079,23109,0.926,6,5,1,104,0.0
15080,5436,0.924,21,5,5,162,0.0
15081,25785,0.92,21,2,5,18,0.0
15082,10168,0.939,7,3,1,6,0.0
15084,18614,0.91,21,5,1,29,0.0
15085,21661,0.624,8,2,1,46,0.0
15087,18485,0.848,2,0,0,43,0.0
15090,4650,0.698,21,3,4,9,0.0
15091,2292,0.624,3,1,1,58,0.0
15094,15080,0.74,11,4,2,232,0.0
15095,8863,0.92,16,7,2,7,0.0
15096,29331,0.92,21,2,1,246,0.0
15097,11271,0.698,5,2,2,6,0.0
15099,29265,0.624,6,3,1,37,0.0
15100,10635,0.764,11,1,5,14,0.0
15101,5039,0.89,15,4,0,74,0.0
15102,13028,0.92,5,2,5,260,0.0
15104,32833,0.624,3,3,2,61,0.0
15106,30214,0.926,6,4,2,144,0.0
15107,3555,0.804,10,0,1,37,1.0
15109,15555,0.91,8,2,1,51,0.0
15110,12249,0.926,11,2,1,108,0.0
15111,18206,0.7759999999999999,2,3,0,324,0.0
15112,32995,0.624,2,1,1,56,0.0
15113,7184,0.92,9,3,1,52,0.0
15115,5698,0.624,4,7,2,164,0.0
15117,21168,0.92,2,7,1,125,0.0
15124,30229,0.836,15,2,1,85,0.0
15125,4455,0.624,8,5,3,31,1.0
15127,21477,0.789,3,0,1,94,0.0
15130,7638,0.92,6,7,1,78,0.0
15131,6518,0.848,3,0,1,28,0.0
15132,833,0.855,7,7,1,2,0.0
15133,2365,0.855,15,2,0,141,0.0
15134,28148,0.92,10,2,1,72,0.0
15136,2127,0.91,5,5,1,146,0.0
15137,7688,0.92,14,1,4,44,0.0
15140,33037,0.92,5,4,1,36,0.0
15141,419,0.92,21,2,2,46,0.0
15145,7420,0.92,3,2,3,148,0.0
15146,9911,0.913,21,7,5,80,0.0
15147,1083,0.92,15,5,1,68,0.0
15150,12799,0.92,21,7,5,33,0.0
15151,2757,0.884,5,7,1,70,0.0
15152,17536,0.926,9,6,1,145,0.0
15155,10335,0.92,12,2,1,32,0.0
15156,1234,0.762,9,7,2,67,0.0
15157,9396,0.884,3,4,5,55,0.0
15158,1100,0.926,15,3,5,50,0.0
15161,2072,0.926,15,3,5,6,0.0
15162,23121,0.92,15,5,5,98,0.0
15164,24371,0.92,19,7,5,86,0.0
15165,4131,0.92,21,6,5,7,0.0
15166,2227,0.939,10,3,1,35,0.0
15167,7450,0.92,16,3,2,24,1.0
15168,20162,0.92,14,7,5,40,0.0
15169,16307,0.624,10,7,0,37,0.0
15170,4686,0.913,7,7,1,145,1.0
15171,4564,0.939,6,2,4,52,0.0
15172,14791,0.847,10,6,1,9,0.0
15174,3872,0.92,21,3,5,18,0.0
15176,17977,0.6890000000000001,19,2,1,125,0.0
15177,4841,0.91,3,0,1,66,0.0
15178,10779,0.624,7,4,1,32,1.0
15179,27602,0.624,11,7,3,34,0.0
15182,857,0.767,3,1,1,52,0.0
15183,5363,0.624,5,2,0,34,1.0
15184,19760,0.865,18,7,3,14,0.0
15185,5727,0.624,21,2,5,68,0.0
15189,2968,0.926,14,1,1,34,0.0
15190,19,0.899,5,2,5,46,0.0
15192,20187,0.743,14,1,5,105,0.0
15193,10620,0.939,4,2,1,100,0.0
15195,15032,0.92,5,2,1,73,1.0
15196,27681,0.923,5,2,4,15,1.0
15198,27676,0.92,14,4,1,40,0.0
15199,15920,0.624,6,5,2,96,1.0
15200,29760,0.91,4,0,1,16,0.0
15201,20958,0.92,11,4,2,34,0.0
15202,10782,0.924,10,5,1,80,0.0
15203,16986,0.92,5,1,1,80,0.0
15204,17161,0.926,5,3,1,18,0.0
15205,13703,0.924,14,0,4,166,0.0
15206,11635,0.893,21,3,1,32,0.0
15207,4218,0.92,15,1,5,198,0.0
15208,25124,0.855,11,6,2,76,1.0
15210,26907,0.92,12,3,2,47,0.0
15211,13363,0.698,12,3,1,33,0.0
15212,16455,0.843,19,1,1,56,0.0
15213,17864,0.91,21,2,1,284,0.0
15214,25298,0.836,5,3,1,45,0.0
15217,13422,0.897,21,0,5,48,0.0
15218,26093,0.91,15,2,5,28,0.0
15219,16748,0.92,11,2,1,77,0.0
15220,27342,0.949,16,5,3,58,0.0
15221,30355,0.92,4,2,1,56,0.0
15222,28582,0.836,21,3,4,12,0.0
15223,4645,0.698,4,2,1,26,0.0
15227,8560,0.754,3,3,0,127,1.0
15229,1986,0.754,7,1,1,158,0.0
15230,10392,0.92,15,6,5,53,0.0
15231,4287,0.939,6,4,1,10,0.0
15232,995,0.92,4,1,3,29,1.0
15234,26700,0.92,21,6,5,40,0.0
15236,13480,0.624,3,2,1,144,1.0
15237,12094,0.92,14,3,2,60,0.0
15238,403,0.92,5,5,1,39,1.0
15239,29538,0.624,10,7,1,53,0.0
15240,21148,0.926,6,3,1,57,0.0
15243,30126,0.767,11,1,4,84,0.0
15244,31351,0.92,7,1,1,36,1.0
15245,7534,0.92,7,4,2,99,0.0
15248,18558,0.624,7,5,1,38,1.0
15249,11939,0.8959999999999999,16,2,2,34,0.0
15250,28322,0.926,11,1,2,4,0.0
15252,18318,0.624,21,7,5,11,1.0
15254,31618,0.804,6,1,1,94,1.0
15255,3744,0.92,20,3,1,20,0.0
15256,25293,0.624,6,2,0,21,0.0
15257,31385,0.92,4,2,1,109,0.0
15258,29626,0.624,5,3,1,146,1.0
15260,20063,0.92,6,6,4,28,0.0
15262,10850,0.55,3,1,1,5,0.0
15263,12644,0.698,7,4,1,196,0.0
15265,16979,0.92,9,1,1,39,0.0
15266,19163,0.926,18,3,1,18,0.0
15267,32261,0.579,12,2,2,48,1.0
15269,14421,0.624,3,3,1,9,1.0
15270,17748,0.92,8,2,1,17,0.0
15271,31487,0.897,10,3,1,5,0.0
15272,25209,0.624,1,6,1,68,1.0
15273,2133,0.92,19,5,1,29,0.0
15274,19961,0.926,21,7,2,54,0.0
15275,1153,0.92,5,0,1,25,0.0
15276,7048,0.647,5,5,4,21,0.0
15280,23935,0.926,6,1,4,53,0.0
15282,3916,0.926,21,5,0,15,0.0
15283,26896,0.804,10,4,2,36,0.0
15284,29848,0.624,3,1,3,142,0.0
15286,4486,0.624,5,2,1,56,1.0
15288,3075,0.92,10,7,5,21,0.0
15289,18112,0.624,10,3,4,4,0.0
15290,4438,0.92,13,7,3,83,0.0
15291,1209,0.925,21,1,5,69,0.0
15292,18459,0.926,10,7,2,33,0.0
15293,5660,0.691,5,3,1,51,1.0
15294,2281,0.895,21,2,5,50,0.0
15296,7392,0.913,7,3,1,84,0.0
15297,21734,0.913,10,1,5,96,0.0
15298,31484,0.924,8,3,1,34,0.0
15300,26839,0.926,10,1,1,254,0.0
15301,7969,0.89,8,4,5,36,0.0
15302,24031,0.624,5,7,2,150,0.0
15303,10858,0.804,21,2,5,125,0.0
15304,13723,0.74,4,0,0,228,1.0
15309,6499,0.55,4,3,2,80,0.0
15311,6537,0.698,7,4,1,12,0.0
15312,6352,0.939,7,2,1,30,0.0
15317,25541,0.91,15,0,3,15,0.0
15319,7974,0.527,8,6,0,176,0.0
15321,9528,0.926,21,2,5,9,0.0
15323,15880,0.926,2,1,2,51,1.0
15324,28785,0.926,5,7,1,2,0.0
15325,135,0.92,21,0,1,23,0.0
15327,31753,0.624,2,0,2,34,1.0
15328,23779,0.92,19,7,1,32,0.0
15329,17647,0.92,15,7,0,6,0.0
15332,30450,0.92,9,7,2,56,1.0
15334,25118,0.91,2,5,1,260,0.0
15337,9640,0.92,21,2,5,143,0.0
15338,14048,0.939,16,2,2,34,0.0
15339,5855,0.878,18,5,5,11,0.0
15343,23257,0.92,15,4,5,33,0.0
15344,5530,0.8959999999999999,19,2,1,80,0.0
15346,31240,0.926,3,3,1,31,0.0
15348,16993,0.92,13,7,2,42,0.0
15351,11549,0.913,16,3,2,17,0.0
15352,4383,0.92,21,7,5,46,0.0
15353,10654,0.91,17,2,1,61,0.0
15354,10540,0.92,18,6,1,11,0.0
15355,31364,0.92,21,6,1,106,0.0
15356,1215,0.92,15,1,2,236,0.0
15357,29289,0.866,16,0,1,58,0.0
15359,27361,0.789,7,2,1,26,0.0
15360,10729,0.926,21,1,2,37,0.0
15361,22766,0.895,21,1,5,20,0.0
15362,10936,0.926,10,0,1,85,0.0
15364,28093,0.92,12,7,2,155,0.0
15365,17902,0.91,2,2,1,147,0.0
15366,14769,0.804,20,1,2,188,0.0
15367,22232,0.92,18,1,1,174,1.0
15372,2545,0.624,8,4,2,69,1.0
15373,18489,0.624,0,4,1,24,0.0
15374,22235,0.878,21,3,5,36,0.0
15379,28565,0.91,2,1,1,36,0.0
15380,29367,0.698,4,1,4,4,0.0
15381,24637,0.92,21,7,4,102,0.0
15385,401,0.92,14,2,5,14,0.0
15389,8955,0.92,4,3,2,80,0.0
15391,1017,0.92,5,1,4,156,1.0
15392,22745,0.624,7,3,4,75,0.0
15395,23100,0.92,21,7,3,2,0.0
15396,12703,0.926,3,2,1,7,1.0
15397,5178,0.92,21,7,5,24,0.0
15398,17272,0.624,1,2,0,83,0.0
15399,16706,0.92,15,7,2,148,0.0
15400,15836,0.926,9,5,5,78,0.0
15401,5105,0.92,21,7,5,78,0.0
15404,14277,0.762,10,5,4,83,0.0
15405,22600,0.91,17,5,5,18,0.0
15407,15803,0.92,21,6,1,64,0.0
15408,1533,0.92,15,3,2,106,0.0
15409,16907,0.624,3,1,1,22,0.0
15411,23202,0.92,7,5,4,4,1.0
15413,26624,0.91,16,1,3,202,0.0
15414,19008,0.92,10,2,3,5,0.0
15415,15822,0.91,19,5,1,56,0.0
15416,3328,0.92,9,3,5,27,0.0
15417,12439,0.939,16,4,2,100,0.0
15418,12691,0.913,21,7,4,78,0.0
15419,16623,0.92,15,0,1,116,0.0
15420,28738,0.926,4,0,4,16,1.0
15421,25754,0.754,6,2,2,105,0.0
15422,13429,0.91,21,1,5,22,0.0
15423,17016,0.836,21,3,5,214,0.0
15425,5560,0.6890000000000001,9,3,4,32,0.0
15426,201,0.8270000000000001,8,3,5,14,0.0
15427,32423,0.624,6,1,2,23,0.0
15430,30592,0.794,19,2,1,79,0.0
15432,10106,0.92,16,3,5,228,1.0
15433,2730,0.91,11,3,1,43,0.0
15434,25693,0.91,6,7,1,9,0.0
15435,26019,0.92,17,3,4,32,0.0
15436,22815,0.926,3,1,3,96,0.0
15437,17636,0.926,21,7,5,308,0.0
15439,13800,0.91,2,1,1,140,0.0
15440,11357,0.91,6,7,1,40,1.0
15442,28051,0.624,3,3,3,77,0.0
15444,17011,0.92,17,1,5,85,0.0
15445,27409,0.91,21,0,5,40,0.0
15446,8079,0.92,21,5,5,132,0.0
15447,8379,0.92,7,0,5,19,0.0
15448,174,0.722,2,4,0,28,0.0
15451,26092,0.884,9,1,3,65,0.0
15453,2074,0.926,18,4,5,116,1.0
15454,31564,0.92,10,4,2,21,0.0
15455,6362,0.762,3,4,2,5,0.0
15456,8846,0.91,3,2,2,3,0.0
15457,10719,0.804,15,5,1,11,0.0
15459,5824,0.8270000000000001,5,1,1,94,0.0
15460,1484,0.92,16,6,5,7,0.0
15463,17491,0.743,6,4,1,24,0.0
15466,18024,0.649,12,3,2,10,1.0
15467,2028,0.866,15,3,1,24,0.0
15468,2167,0.6890000000000001,6,4,0,4,0.0
15469,22399,0.624,3,3,1,67,1.0
15472,1983,0.563,2,2,1,140,1.0
15474,944,0.624,1,0,0,10,1.0
15475,29576,0.92,14,7,5,50,0.0
15477,29168,0.92,21,3,1,6,0.0
15479,26524,0.939,21,2,1,122,0.0
15483,22190,0.91,9,1,2,28,0.0
15486,17753,0.624,17,2,1,92,0.0
15487,14326,0.92,13,7,2,22,0.0
15488,22822,0.91,21,7,1,44,0.0
15491,5708,0.91,8,6,1,45,0.0
15492,22554,0.624,21,3,2,43,1.0
15493,31949,0.743,12,3,2,182,0.0
15494,29680,0.92,2,4,1,28,1.0
15495,30986,0.624,15,2,3,57,0.0
15496,24928,0.624,10,0,1,110,1.0
15497,22003,0.92,7,2,1,3,0.0
15498,32778,0.923,4,2,1,17,1.0
15499,14497,0.624,3,1,1,15,1.0
15500,11251,0.92,21,2,5,151,0.0
15502,26919,0.624,5,4,1,46,1.0
15503,13562,0.624,8,0,1,17,0.0
15505,21794,0.848,10,0,1,39,0.0
15506,19083,0.92,9,4,3,182,0.0
15508,19913,0.92,2,2,2,40,0.0
15509,9504,0.893,9,3,4,31,0.0
15512,16697,0.91,18,1,1,41,0.0
15513,23287,0.92,18,1,5,152,1.0
15514,16134,0.804,11,2,2,21,0.0
15515,4881,0.804,8,5,1,86,0.0
15516,2817,0.624,5,3,1,21,0.0
15517,3898,0.899,11,6,1,178,0.0
15518,32739,0.624,8,3,2,36,0.0
15519,208,0.91,21,7,5,58,1.0
15520,25962,0.903,19,0,2,23,1.0
15521,22253,0.92,17,2,2,89,0.0
15522,24109,0.924,15,5,4,116,1.0
15523,12802,0.743,21,7,1,6,0.0
15524,27794,0.92,4,5,4,20,0.0
15525,11243,0.92,21,2,2,20,0.0
15526,1779,0.92,10,3,2,119,1.0
15528,23550,0.913,21,3,3,10,0.0
15529,11518,0.624,3,2,1,27,0.0
15532,25607,0.92,21,2,5,78,0.0
15533,32257,0.698,9,2,1,166,0.0
15534,29997,0.92,6,2,1,36,1.0
15535,19325,0.92,21,3,1,28,0.0
15536,10421,0.92,21,7,5,19,0.0
15538,1004,0.92,21,7,4,10,0.0
15539,5996,0.91,21,5,5,13,0.0
15540,27879,0.91,16,3,5,90,0.0
15542,26259,0.92,21,4,2,4,0.0
15543,8493,0.926,5,7,0,106,0.0
15544,18363,0.624,3,2,1,10,0.0
15546,21248,0.624,18,7,5,15,1.0
15547,22906,0.949,21,4,5,33,0.0
15548,23704,0.926,21,2,5,4,0.0
15550,4451,0.92,10,7,1,92,0.0
15552,19109,0.92,16,7,1,48,0.0
15554,15976,0.92,5,1,1,36,1.0
15555,31888,0.926,15,2,1,46,0.0
15556,10051,0.92,10,3,5,2,0.0
15557,25673,0.91,9,2,2,62,0.0
15558,311,0.5579999999999999,4,2,1,53,1.0
15560,528,0.92,7,2,3,52,0.0
15561,5443,0.92,9,3,1,96,0.0
15563,7133,0.92,21,3,5,55,0.0
15564,18659,0.55,8,0,0,129,0.0
15566,18871,0.926,11,2,3,41,0.0
15567,25216,0.624,7,7,1,25,1.0
15568,32983,0.92,17,7,1,10,0.0
15572,26186,0.92,6,3,4,57,0.0
15573,4035,0.92,21,7,2,25,0.0
15574,19436,0.624,17,6,2,47,1.0
15575,7629,0.939,21,4,0,55,0.0
15576,31308,0.926,6,3,1,32,0.0
15578,11818,0.893,6,3,0,88,0.0
15579,4587,0.855,21,3,4,11,0.0
15580,29263,0.6659999999999999,9,3,0,23,0.0
15581,28578,0.92,10,7,4,178,0.0
15584,11474,0.83,14,1,5,19,0.0
15585,25149,0.91,7,2,5,146,0.0
15587,28844,0.926,15,0,1,34,0.0
15588,8231,0.884,7,3,1,28,0.0
15589,30119,0.624,3,7,1,13,1.0
15590,7729,0.624,4,1,2,42,0.0
15591,19974,0.925,5,3,1,64,0.0
15592,23689,0.91,21,7,0,16,0.0
15593,28903,0.92,9,3,1,250,0.0
15594,22907,0.926,13,2,1,84,0.0
15595,2840,0.884,17,2,2,4,0.0
15597,16849,0.92,6,7,1,14,0.0
15599,31392,0.926,17,3,1,246,0.0
15600,19467,0.527,10,0,2,18,1.0
15601,20902,0.754,12,3,5,57,0.0
15603,16461,0.7959999999999999,6,5,1,35,0.0
15606,30934,0.804,17,2,1,57,0.0
15607,32473,0.91,21,7,5,4,1.0
15609,18899,0.754,16,2,0,232,0.0
15610,19862,0.92,1,0,1,125,0.0
15612,29617,0.887,1,4,1,166,0.0
15613,31286,0.92,10,6,2,47,1.0
15614,24076,0.624,8,7,4,122,0.0
15615,31454,0.848,15,2,4,336,1.0
15617,17945,0.92,3,4,3,37,0.0
15618,15776,0.92,16,3,5,63,0.0
15620,22446,0.624,4,1,1,6,1.0
15621,12292,0.698,5,7,0,17,0.0
15622,27622,0.624,11,0,2,22,1.0
15623,27051,0.92,12,4,1,58,1.0
15624,5042,0.92,21,3,1,92,0.0
15626,218,0.92,3,3,2,106,0.0
15627,6289,0.855,15,3,0,19,0.0
15629,25621,0.926,16,2,1,110,0.0
15630,30713,0.624,10,3,0,17,0.0
15631,13574,0.91,7,2,1,316,0.0
15632,28010,0.92,2,3,2,35,1.0
15633,7409,0.939,21,3,3,40,0.0
15636,4513,0.855,17,3,2,150,0.0
15637,23184,0.92,21,3,4,12,0.0
15638,27514,0.92,18,4,5,45,0.0
15642,3063,0.926,10,2,1,47,0.0
15643,31601,0.92,21,7,1,166,0.0
15644,26625,0.624,0,1,1,54,1.0
15645,28655,0.91,5,2,1,34,0.0
15646,1966,0.743,21,2,1,20,0.0
15647,28063,0.92,21,3,2,48,0.0
15648,10614,0.91,14,2,2,35,0.0
15650,22130,0.92,8,2,3,106,0.0
15651,30137,0.895,4,2,1,124,0.0
15652,28884,0.939,8,3,4,29,0.0
15653,31998,0.92,5,5,1,11,0.0
15654,2564,0.624,19,7,2,12,0.0
15655,1584,0.92,15,3,5,70,0.0
15656,9309,0.91,21,6,5,41,0.0
15657,6031,0.624,7,3,1,78,1.0
15658,22401,0.624,11,7,2,148,1.0
15659,24575,0.92,13,3,2,56,0.0
15660,21367,0.6890000000000001,5,3,4,18,0.0
15661,4848,0.855,2,2,1,44,0.0
15662,19275,0.91,21,2,5,111,0.0
15664,105,0.899,13,3,3,59,0.0
15665,16421,0.926,2,0,1,33,1.0
15666,30335,0.624,0,2,1,32,1.0
15668,17493,0.91,7,0,2,129,0.0
15669,31293,0.92,21,3,1,44,0.0
15673,16508,0.897,3,0,0,42,0.0
15674,27644,0.939,21,1,1,57,0.0
15675,24694,0.843,15,4,4,158,0.0
15677,21583,0.926,7,6,0,9,0.0
15679,138,0.89,21,0,2,148,0.0
15680,2771,0.624,5,0,3,290,0.0
15681,21035,0.89,13,2,3,75,0.0
15682,22869,0.887,21,0,5,6,0.0
15683,13792,0.91,6,2,1,26,1.0
15685,18450,0.91,4,4,4,18,0.0
15688,14032,0.624,5,3,4,14,1.0
15690,10448,0.624,4,2,1,34,0.0
15691,26788,0.926,16,4,5,58,0.0
15692,26751,0.579,11,3,1,14,1.0
15693,20621,0.624,2,5,2,76,0.0
15694,25597,0.92,11,3,2,190,0.0
15695,1837,0.939,21,1,2,51,0.0
15697,27904,0.92,11,3,5,126,0.0
15698,27893,0.624,2,1,1,174,1.0
15699,7250,0.92,21,0,5,124,0.0
15700,12365,0.624,3,7,1,48,1.0
15701,6252,0.893,8,0,0,312,0.0
15702,3753,0.92,6,2,4,312,0.0
15704,28344,0.91,4,5,1,102,0.0
15705,16365,0.91,4,2,1,32,0.0
15706,683,0.913,12,2,3,15,0.0
15708,19301,0.92,6,3,1,20,0.0
15709,22046,0.923,21,2,5,26,0.0
15710,16016,0.91,21,3,2,12,0.0
15711,33325,0.92,21,2,1,102,0.0
15712,17331,0.923,21,3,1,121,0.0
15714,10593,0.926,14,2,1,32,0.0
15715,13520,0.804,10,2,1,73,0.0
15716,32963,0.92,18,5,1,80,0.0
15717,26818,0.939,18,6,1,60,0.0
15719,29399,0.92,8,3,1,41,0.0
15720,25086,0.794,17,0,4,118,0.0
15721,8483,0.92,10,2,5,20,0.0
15722,32935,0.74,14,5,1,196,1.0
15723,21566,0.55,1,1,1,25,0.0
15724,12279,0.92,3,2,2,28,0.0
15725,17425,0.897,7,2,1,65,0.0
15726,19994,0.92,3,3,1,9,0.0
15728,5604,0.624,7,6,3,34,0.0
15729,2140,0.913,21,2,1,9,0.0
15730,5743,0.624,8,3,1,33,0.0
15731,1828,0.624,4,2,1,12,1.0
15732,6072,0.926,10,7,5,100,0.0
15735,2750,0.91,17,2,2,92,0.0
15736,32676,0.926,1,1,1,14,0.0
15737,10461,0.794,9,2,1,13,0.0
15739,27054,0.92,10,2,2,9,0.0
15740,502,0.884,10,3,4,238,0.0
15742,30454,0.92,6,2,3,85,0.0
15743,15014,0.555,2,1,1,19,1.0
15744,31068,0.92,5,1,1,113,1.0
15745,4356,0.767,6,3,1,95,0.0
15747,2294,0.887,12,0,5,61,0.0
15748,12823,0.924,7,5,3,19,0.0
15749,10776,0.926,14,0,1,78,0.0
15751,11246,0.949,18,3,1,306,0.0
15752,11374,0.92,9,2,1,20,0.0
15753,27009,0.624,2,2,2,21,1.0
15754,9324,0.836,5,7,1,31,0.0
15755,25208,0.926,13,3,1,106,0.0
15756,15147,0.92,4,7,1,23,0.0
15757,15619,0.91,7,5,1,57,0.0
15758,24497,0.897,4,3,1,123,0.0
15759,7205,0.897,16,2,5,102,0.0
15760,23844,0.878,15,1,5,100,0.0
15761,9453,0.92,21,5,1,23,1.0
15763,29853,0.804,11,5,1,21,0.0
15765,29477,0.91,15,1,1,13,0.0
15766,27836,0.91,6,5,2,24,1.0
15767,15481,0.698,11,4,1,28,0.0
15768,31338,0.92,21,4,1,14,0.0
15769,19777,0.926,21,2,5,43,0.0
15770,27244,0.624,2,3,1,100,0.0
